employee_id,email,gender,marital_status,number_of_dependents,education_level,health_plan,contract_type,probation_completed
EMP_00334,emp_00334@company.com,Male,Widowed,1,High School,Basic,Contractor,True
EMP_00335,emp_00335@company.com,Male,Married,2,High School,Standard,Permanent,True
EMP_00336,emp_00336@company.com,Female,Single,1,Bachelors,Basic,Permanent,True
EMP_00337,emp_00337@company.com,Male,Widowed,0,Bachelors,Premium,Temporary,True
EMP_00338,emp_00338@company.com,Male,Single,0,Bachelors,Standard,Temporary,True
EMP_00339,emp_00339@company.com,Female,Divorced,2,High School,Basic,Permanent,True
EMP_00340,emp_00340@company.com,Male,Divorced,1,Bachelors,Standard,Permanent,True
EMP_00341,emp_00341@company.com,Female,Widowed,0,Bachelors,Basic,Permanent,True
EMP_00342,emp_00342@company.com,Female,Divorced,2,Bachelors,Basic,Permanent,True
EMP_00343,emp_00343@company.com,Female,Widowed,1,High School,Basic,Permanent,True
EMP_00344,emp_00344@company.com,Female,Divorced,1,High School,Premium,Permanent,True
EMP_00345,emp_00345@company.com,Male,Married,0,Bachelors,Basic,Permanent,True
EMP_00346,emp_00346@company.com,Female,Widowed,3,Bachelors,Basic,Contractor,True
EMP_00347,emp_00347@company.com,Female,Widowed,0,High School,Standard,Permanent,True
EMP_00348,emp_00348@company.com,Female,Single,0,High School,Standard,Permanent,True
EMP_00349,emp_00349@company.com,Female,Widowed,0,Bachelors,Basic,Permanent,True
EMP_00350,emp_00350@company.com,Other,Married,0,Bachelors,Standard,Permanent,True
EMP_00351,emp_00351@company.com,Female,Single,1,Masters,Premium,Permanent,True
EMP_00352,emp_00352@company.com,Female,Single,0,Bachelors,Basic,Permanent,True
EMP_00353,emp_00353@company.com,Female,Widowed,1,Bachelors,Basic,Permanent,True
EMP_00354,emp_00354@company.com,Male,Divorced,1,High School,Standard,Temporary,True
EMP_00355,emp_00355@company.com,Male,Single,0,High School,Basic,Permanent,True
EMP_00356,emp_00356@company.com,Female,Single,3,Bachelors,Standard,Temporary,True
EMP_00357,emp_00357@company.com,Female,Single,0,Bachelors,Basic,Permanent,True
EMP_00358,emp_00358@company.com,Female,Single,0,High School,Standard,Contractor,True
EMP_00359,emp_00359@company.com,Female,Divorced,3,Bachelors,Premium,Permanent,True
EMP_00360,emp_00360@company.com,Female,Widowed,0,Masters,Standard,Permanent,True
EMP_00361,emp_00361@company.com,Male,Married,1,Bachelors,Basic,Permanent,True
EMP_00362,emp_00362@company.com,Female,Married,0,Bachelors,Premium,Permanent,True
EMP_00363,emp_00363@company.com,Female,Divorced,2,Bachelors,Basic,Permanent,True
EMP_00364,emp_00364@company.com,Male,Married,1,Bachelors,Basic,Temporary,True
EMP_00365,emp_00365@company.com,Female,Widowed,3,Masters,Premium,Permanent,True
EMP_00366,emp_00366@company.com,Female,Divorced,1,High School,Standard,Temporary,True
EMP_00367,emp_00367@company.com,Male,Divorced,2,High School,Standard,Permanent,True
EMP_00368,emp_00368@company.com,Female,Widowed,0,Bachelors,Premium,Permanent,True
EMP_00369,emp_00369@company.com,Other,Single,2,High School,Basic,Permanent,True
EMP_00370,emp_00370@company.com,Male,Married,1,High School,Standard,Permanent,True
EMP_00371,emp_00371@company.com,Male,Divorced,1,High School,Standard,Contractor,True
EMP_00372,emp_00372@company.com,Male,Single,0,Bachelors,Basic,Permanent,True
EMP_00373,emp_00373@company.com,Female,Widowed,0,High School,Standard,Temporary,True
EMP_00374,emp_00374@company.com,Male,Widowed,0,High School,Standard,Permanent,True
EMP_00375,emp_00375@company.com,Other,Widowed,2,High School,Basic,Contractor,True
EMP_00376,emp_00376@company.com,Female,Widowed,1,Bachelors,Standard,Permanent,True
EMP_00377,emp_00377@company.com,Male,Married,0,Masters,Basic,Temporary,True
EMP_00378,emp_00378@company.com,Male,Divorced,1,Masters,Standard,Permanent,True
EMP_00379,emp_00379@company.com,Female,Married,2,Masters,Basic,Permanent,True
EMP_00380,emp_00380@company.com,Male,Married,1,Bachelors,Premium,Permanent,True
EMP_00381,emp_00381@company.com,Other,Married,1,Masters,Basic,Temporary,True
EMP_00382,emp_00382@company.com,Other,Married,2,Bachelors,Premium,Permanent,True
EMP_00383,emp_00383@company.com,Male,Single,1,Masters,Premium,Permanent,True
EMP_00384,emp_00384@company.com,Female,Divorced,2,High School,Premium,Permanent,True
EMP_00385,emp_00385@company.com,Female,Married,2,Bachelors,Basic,Permanent,True
EMP_00386,emp_00386@company.com,Male,Divorced,0,Bachelors,Basic,Contractor,True
EMP_00387,emp_00387@company.com,Male,Widowed,1,Bachelors,Premium,Permanent,True
EMP_00388,emp_00388@company.com,Male,Married,0,Bachelors,Basic,Permanent,True
EMP_00389,emp_00389@company.com,Female,Single,0,PhD,Basic,Permanent,True
EMP_00390,emp_00390@company.com,Male,Divorced,1,Bachelors,Basic,Contractor,True
EMP_00391,emp_00391@company.com,Female,Married,1,Bachelors,Basic,Permanent,True
EMP_00392,emp_00392@company.com,Female,Single,2,Bachelors,Basic,Permanent,True
EMP_00393,emp_00393@company.com,Male,Widowed,1,High School,Basic,Permanent,True
EMP_00394,emp_00394@company.com,Female,Single,2,Bachelors,Premium,Permanent,True
EMP_00395,emp_00395@company.com,Female,Single,2,High School,Basic,Permanent,True
EMP_00396,emp_00396@company.com,Other,Divorced,0,Masters,Basic,Contractor,True
EMP_00397,emp_00397@company.com,Male,Single,3,Masters,Standard,Contractor,True
EMP_00398,emp_00398@company.com,Male,Married,2,Bachelors,Basic,Temporary,True
EMP_00399,emp_00399@company.com,Male,Widowed,1,Bachelors,Standard,Permanent,True
EMP_00400,emp_00400@company.com,Male,Widowed,0,Bachelors,Standard,Permanent,True
EMP_00401,emp_00401@company.com,Male,Widowed,1,Bachelors,Standard,Permanent,True
EMP_00402,emp_00402@company.com,Male,Single,4,Bachelors,Premium,Permanent,True
EMP_00403,emp_00403@company.com,Female,Single,1,Bachelors,Basic,Permanent,True
EMP_00404,emp_00404@company.com,Female,Single,1,Bachelors,Premium,Permanent,True
EMP_00405,emp_00405@company.com,Female,Single,2,Bachelors,Premium,Permanent,True
EMP_00406,emp_00406@company.com,Male,Married,0,Bachelors,Standard,Permanent,True
EMP_00407,emp_00407@company.com,Female,Widowed,2,High School,Basic,Permanent,True
EMP_00408,emp_00408@company.com,Female,Married,1,Bachelors,Standard,Temporary,True
EMP_00409,emp_00409@company.com,Male,Widowed,2,Masters,Basic,Permanent,True
EMP_00410,emp_00410@company.com,Female,Widowed,0,PhD,Premium,Permanent,True
EMP_00411,emp_00411@company.com,Male,Divorced,1,Bachelors,Standard,Permanent,True
EMP_00412,emp_00412@company.com,Female,Divorced,1,High School,Standard,Permanent,True
EMP_00413,emp_00413@company.com,Female,Divorced,1,High School,Basic,Permanent,True
EMP_00414,emp_00414@company.com,Male,Divorced,0,High School,Standard,Permanent,True
EMP_00415,emp_00415@company.com,Male,Single,2,High School,Basic,Permanent,True
EMP_00416,emp_00416@company.com,Male,Divorced,0,High School,Basic,Permanent,True
EMP_00417,emp_00417@company.com,Male,Married,0,PhD,Standard,Permanent,True
EMP_00418,emp_00418@company.com,Female,Married,0,Bachelors,Standard,Permanent,True
EMP_00419,emp_00419@company.com,Male,Widowed,0,Masters,Basic,Permanent,True
EMP_00420,emp_00420@company.com,Female,Widowed,2,Bachelors,Standard,Permanent,True
EMP_00421,emp_00421@company.com,Male,Divorced,1,PhD,Standard,Permanent,True
EMP_00422,emp_00422@company.com,Male,Single,0,High School,Basic,Permanent,True
EMP_00423,emp_00423@company.com,Female,Divorced,3,PhD,Basic,Permanent,True
EMP_00424,emp_00424@company.com,Male,Widowed,1,High School,Standard,Permanent,True
EMP_00425,emp_00425@company.com,Male,Married,1,Bachelors,Standard,Contractor,True
EMP_00426,emp_00426@company.com,Male,Married,2,High School,Standard,Permanent,True
EMP_00427,emp_00427@company.com,Female,Divorced,0,Masters,Premium,Permanent,True
EMP_00428,emp_00428@company.com,Male,Single,1,Bachelors,Basic,Permanent,True
EMP_00429,emp_00429@company.com,Male,Single,2,Masters,Standard,Permanent,True
EMP_00430,emp_00430@company.com,Male,Divorced,0,Masters,Basic,Permanent,True
EMP_00431,emp_00431@company.com,Male,Divorced,2,Masters,Standard,Temporary,True
EMP_00432,emp_00432@company.com,Female,Married,1,Bachelors,Basic,Permanent,True
EMP_00433,emp_00433@company.com,Female,Widowed,1,Bachelors,Basic,Permanent,True
EMP_00434,emp_00434@company.com,Male,Widowed,1,Bachelors,Basic,Permanent,True
EMP_00435,emp_00435@company.com,Female,Widowed,0,High School,Basic,Temporary,True
EMP_00436,emp_00436@company.com,Male,Widowed,3,Bachelors,Premium,Permanent,True
EMP_00437,emp_00437@company.com,Male,Single,4,Bachelors,Premium,Permanent,True
EMP_00438,emp_00438@company.com,Female,Single,1,Masters,Basic,Permanent,True
EMP_00439,emp_00439@company.com,Other,Divorced,0,Bachelors,Standard,Permanent,True
EMP_00440,emp_00440@company.com,Female,Married,0,Bachelors,Standard,Permanent,True
EMP_00441,emp_00441@company.com,Female,Married,0,High School,Basic,Contractor,True
EMP_00442,emp_00442@company.com,Female,Single,0,Bachelors,Premium,Temporary,True
EMP_00443,emp_00443@company.com,Female,Married,3,High School,Basic,Temporary,True
EMP_00444,emp_00444@company.com,Female,Divorced,1,Bachelors,Basic,Temporary,True
EMP_00445,emp_00445@company.com,Female,Widowed,0,Bachelors,Basic,Temporary,True
EMP_00446,emp_00446@company.com,Male,Widowed,0,Bachelors,Basic,Permanent,True
EMP_00447,emp_00447@company.com,Male,Divorced,1,Bachelors,Standard,Permanent,True
EMP_00448,emp_00448@company.com,Male,Widowed,1,Bachelors,Standard,Permanent,True
EMP_00449,emp_00449@company.com,Female,Widowed,1,Bachelors,Premium,Permanent,True
EMP_00450,emp_00450@company.com,Male,Married,0,Masters,Basic,Permanent,True
EMP_00451,emp_00451@company.com,Male,Single,0,High School,Basic,Permanent,True
EMP_00452,emp_00452@company.com,Female,Widowed,1,High School,Basic,Permanent,True
EMP_00453,emp_00453@company.com,Female,Widowed,2,Bachelors,Basic,Permanent,True
EMP_00454,emp_00454@company.com,Male,Single,1,Bachelors,Premium,Permanent,True
EMP_00455,emp_00455@company.com,Female,Married,3,High School,Basic,Permanent,True
EMP_00456,emp_00456@company.com,Male,Widowed,1,Masters,Basic,Permanent,True
EMP_00457,emp_00457@company.com,Male,Single,0,Bachelors,Basic,Permanent,True
EMP_00458,emp_00458@company.com,Female,Widowed,1,High School,Basic,Contractor,True
EMP_00459,emp_00459@company.com,Female,Married,1,High School,Standard,Permanent,True
EMP_00460,emp_00460@company.com,Female,Single,1,High School,Basic,Permanent,True
EMP_00461,emp_00461@company.com,Male,Widowed,1,Bachelors,Premium,Permanent,True
EMP_00462,emp_00462@company.com,Male,Married,1,Bachelors,Basic,Permanent,True
EMP_00463,emp_00463@company.com,Male,Single,2,Bachelors,Premium,Permanent,True
EMP_00464,emp_00464@company.com,Female,Married,0,Masters,Premium,Permanent,True
EMP_00465,emp_00465@company.com,Male,Single,2,Bachelors,Basic,Permanent,True
EMP_00466,emp_00466@company.com,Female,Single,2,Bachelors,Basic,Permanent,True
EMP_00467,emp_00467@company.com,Male,Widowed,0,Masters,Standard,Permanent,True
EMP_00468,emp_00468@company.com,Female,Married,2,High School,Basic,Temporary,True
EMP_00469,emp_00469@company.com,Male,Single,0,Bachelors,Basic,Permanent,True
EMP_00470,emp_00470@company.com,Female,Divorced,1,Bachelors,Basic,Permanent,True
EMP_00471,emp_00471@company.com,Male,Married,0,Bachelors,Standard,Permanent,True
EMP_00472,emp_00472@company.com,Female,Divorced,0,High School,Basic,Permanent,True
EMP_00473,emp_00473@company.com,Female,Single,0,High School,Basic,Contractor,True
EMP_00474,emp_00474@company.com,Male,Divorced,0,Masters,Standard,Permanent,True
EMP_00475,emp_00475@company.com,Male,Single,0,Bachelors,Basic,Permanent,True
EMP_00476,emp_00476@company.com,Male,Widowed,0,PhD,Standard,Permanent,True
EMP_00477,emp_00477@company.com,Male,Widowed,0,Bachelors,Basic,Permanent,True
EMP_00478,emp_00478@company.com,Other,Single,1,Bachelors,Basic,Permanent,True
EMP_00479,emp_00479@company.com,Other,Married,0,High School,Basic,Temporary,True
EMP_00480,emp_00480@company.com,Female,Divorced,2,Masters,Standard,Permanent,True
EMP_00481,emp_00481@company.com,Other,Widowed,1,Bachelors,Premium,Permanent,True
EMP_00482,emp_00482@company.com,Female,Widowed,1,Masters,Standard,Permanent,True
EMP_00483,emp_00483@company.com,Male,Married,1,Bachelors,Basic,Permanent,True
EMP_00484,emp_00484@company.com,Female,Single,0,Bachelors,Basic,Permanent,True
EMP_00485,emp_00485@company.com,Male,Married,2,Masters,Basic,Permanent,True
EMP_00486,emp_00486@company.com,Male,Divorced,0,Masters,Basic,Temporary,True
EMP_00487,emp_00487@company.com,Female,Married,2,High School,Premium,Contractor,True
EMP_00488,emp_00488@company.com,Female,Divorced,1,High School,Basic,Permanent,True
EMP_00489,emp_00489@company.com,Male,Divorced,5,Bachelors,Standard,Temporary,True
EMP_00490,emp_00490@company.com,Male,Widowed,0,Bachelors,Basic,Permanent,True
EMP_00491,emp_00491@company.com,Female,Divorced,0,High School,Standard,Permanent,True
EMP_00492,emp_00492@company.com,Female,Married,1,Bachelors,Standard,Permanent,True
EMP_00493,emp_00493@company.com,Male,Divorced,0,Bachelors,Standard,Permanent,True
EMP_00494,emp_00494@company.com,Female,Widowed,0,PhD,Standard,Contractor,True
EMP_00495,emp_00495@company.com,Female,Single,2,High School,Basic,Permanent,True
EMP_00496,emp_00496@company.com,Male,Divorced,1,Bachelors,Basic,Permanent,True
EMP_00497,emp_00497@company.com,Male,Married,1,High School,Standard,Contractor,True
EMP_00498,emp_00498@company.com,Female,Widowed,0,Masters,Standard,Permanent,True
EMP_00499,emp_00499@company.com,Female,Married,1,Bachelors,Basic,Contractor,True
EMP_00500,emp_00500@company.com,Female,Married,1,High School,Premium,Permanent,True
EMP_00501,emp_00501@company.com,Female,Widowed,2,Bachelors,Basic,Permanent,True
EMP_00502,emp_00502@company.com,Male,Married,3,Masters,Premium,Permanent,True
EMP_00503,emp_00503@company.com,Male,Widowed,2,Masters,Basic,Permanent,True
EMP_00504,emp_00504@company.com,Female,Married,2,High School,Premium,Permanent,True
EMP_00505,emp_00505@company.com,Male,Married,1,Bachelors,Premium,Permanent,True
EMP_00506,emp_00506@company.com,Other,Divorced,1,Masters,Basic,Permanent,True
EMP_00507,emp_00507@company.com,Male,Widowed,1,Bachelors,Basic,Contractor,True
EMP_00508,emp_00508@company.com,Female,Widowed,0,Bachelors,Standard,Permanent,True
EMP_00509,emp_00509@company.com,Male,Widowed,1,High School,Basic,Permanent,True
EMP_00510,emp_00510@company.com,Male,Widowed,0,Masters,Standard,Permanent,True
EMP_00511,emp_00511@company.com,Male,Divorced,3,Bachelors,Standard,Permanent,True
EMP_00512,emp_00512@company.com,Male,Married,1,Bachelors,Premium,Permanent,True
EMP_00513,emp_00513@company.com,Other,Divorced,2,High School,Standard,Contractor,True
EMP_00514,emp_00514@company.com,Female,Single,0,Bachelors,Basic,Permanent,True
EMP_00515,emp_00515@company.com,Male,Divorced,0,Bachelors,Standard,Permanent,True
EMP_00516,emp_00516@company.com,Female,Widowed,1,Masters,Basic,Permanent,True
EMP_00517,emp_00517@company.com,Female,Single,0,High School,Premium,Contractor,True
EMP_00518,emp_00518@company.com,Male,Widowed,1,High School,Standard,Contractor,True
EMP_00519,emp_00519@company.com,Male,Married,0,Bachelors,Standard,Permanent,True
EMP_00520,emp_00520@company.com,Female,Divorced,1,Masters,Basic,Permanent,True
EMP_00521,emp_00521@company.com,Female,Married,2,High School,Standard,Temporary,True
EMP_00522,emp_00522@company.com,Female,Married,0,Bachelors,Basic,Temporary,True
EMP_00523,emp_00523@company.com,Female,Married,1,Masters,Basic,Permanent,True
EMP_00524,emp_00524@company.com,Male,Married,0,High School,Basic,Temporary,True
EMP_00525,emp_00525@company.com,Female,Married,3,Masters,Basic,Permanent,True
EMP_00526,emp_00526@company.com,Female,Widowed,2,High School,Basic,Permanent,True
EMP_00527,emp_00527@company.com,Male,Single,1,Bachelors,Basic,Permanent,True
EMP_00528,emp_00528@company.com,Female,Single,0,PhD,Premium,Permanent,True
EMP_00529,emp_00529@company.com,Female,Divorced,3,Masters,Basic,Temporary,True
EMP_00530,emp_00530@company.com,Female,Widowed,0,Masters,Basic,Permanent,True
EMP_00531,emp_00531@company.com,Male,Single,1,Masters,Standard,Permanent,True
EMP_00532,emp_00532@company.com,Female,Single,0,High School,Standard,Permanent,True
EMP_00533,emp_00533@company.com,Male,Divorced,1,Bachelors,Basic,Permanent,True
EMP_00534,emp_00534@company.com,Male,Single,0,High School,Basic,Contractor,True
EMP_00535,emp_00535@company.com,Other,Single,1,High School,Basic,Permanent,True
EMP_00536,emp_00536@company.com,Male,Single,1,High School,Premium,Permanent,True
EMP_00537,emp_00537@company.com,Female,Divorced,1,Bachelors,Basic,Contractor,True
EMP_00538,emp_00538@company.com,Male,Divorced,0,Bachelors,Basic,Temporary,True
EMP_00539,emp_00539@company.com,Female,Widowed,1,Masters,Premium,Permanent,True
EMP_00540,emp_00540@company.com,Female,Widowed,0,PhD,Premium,Permanent,True
EMP_00541,emp_00541@company.com,Male,Divorced,1,Masters,Premium,Permanent,True
EMP_00542,emp_00542@company.com,Male,Widowed,0,High School,Premium,Permanent,True
EMP_00543,emp_00543@company.com,Female,Single,3,High School,Basic,Permanent,True
EMP_00544,emp_00544@company.com,Female,Married,1,Bachelors,Basic,Permanent,True
EMP_00545,emp_00545@company.com,Male,Divorced,0,Bachelors,Standard,Permanent,True
EMP_00546,emp_00546@company.com,Female,Divorced,1,Masters,Basic,Permanent,True
EMP_00547,emp_00547@company.com,Male,Single,1,Masters,Standard,Contractor,True
EMP_00548,emp_00548@company.com,Male,Single,2,PhD,Basic,Permanent,True
EMP_00549,emp_00549@company.com,Female,Married,2,Bachelors,Basic,Permanent,True
EMP_00550,emp_00550@company.com,Female,Widowed,1,Masters,Basic,Permanent,True
EMP_00551,emp_00551@company.com,Female,Married,1,Bachelors,Premium,Permanent,True
EMP_00552,emp_00552@company.com,Female,Widowed,1,High School,Premium,Permanent,True
EMP_00553,emp_00553@company.com,Female,Widowed,2,Bachelors,Basic,Permanent,True
EMP_00554,emp_00554@company.com,Male,Single,0,Bachelors,Premium,Permanent,True
EMP_00555,emp_00555@company.com,Female,Divorced,0,Bachelors,Standard,Permanent,True
EMP_00556,emp_00556@company.com,Male,Divorced,1,Bachelors,Basic,Permanent,True
EMP_00557,emp_00557@company.com,Female,Divorced,2,High School,Basic,Permanent,True
EMP_00558,emp_00558@company.com,Male,Single,1,High School,Standard,Temporary,True
EMP_00559,emp_00559@company.com,Male,Single,1,Bachelors,Standard,Permanent,True
